z,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100
0.10620098988876757,-0.36790022253990173,0.5916632413864136,-0.09800827503204346,0.6446011066436768,-0.5778346061706543,0.7063248753547668,0.8391778469085693,-0.2852807641029358,-0.2770662009716034,1.103241205215454,-0.7318703532218933,0.01947169005870819,0.5115907788276672,0.5106538534164429,0.2720606029033661,-0.21298928558826447,0.29181718826293945,-2.1963307857513428,-0.0434797927737236,1.3395309448242188,-0.8840897679328918,1.0642871856689453,-0.5420917868614197,-0.633517861366272,-0.35911276936531067,-1.6282178163528442,0.3543035089969635,-0.9331695437431335,0.5440809726715088,0.24655860662460327,0.20570452511310577,-0.6668256521224976,-1.2316091060638428,-1.0127724409103394,-0.1990480124950409,-0.26389557123184204,1.0347801446914673,0.7378520965576172,-0.339785635471344,-0.1260143220424652,-1.0511586666107178,-1.5773792266845703,-1.4723106622695923,0.26149433851242065,-1.2670639753341675,-0.5561319589614868,-0.3307698667049408,-0.6144182682037354,-0.18890540301799774,0.673621416091919,0.04068654775619507,0.49978917837142944,0.712609052658081,0.5813480615615845,0.5880417227745056,0.3544944226741791,-0.1442413032054901,-0.16483145952224731,-0.4958837032318115,0.7568866014480591,-0.5203115940093994,0.9074210524559021,-0.47938811779022217,0.46071386337280273,-0.36617785692214966,0.046416908502578735,-0.3586570620536804,0.33975863456726074,0.6258273124694824,0.1428506076335907,-2.2916464805603027,-0.4403862953186035,1.036794662475586,-0.0606212392449379,0.6317225694656372,-0.4449259638786316,-0.8105065226554871,-1.6788820028305054,-0.6904857158660889,0.02976776659488678,-0.05206022039055824,-0.1653870940208435,0.29886436462402344,-0.9525874853134155,-0.3215998709201813,-0.24468839168548584,-0.016027525067329407,-0.5468296408653259,-0.5666427612304688,-0.19566066563129425,-0.3136965334415436,0.6585049629211426,0.8033742904663086,0.23274751007556915,0.06889011710882187,0.22980138659477234,1.7370448112487793,-0.4445650279521942,1.332869052886963,-0.602449357509613
0.11875099167548431,-0.36704182624816895,0.5895808339118958,-0.11142027378082275,0.6357909440994263,-0.5777712464332581,0.6993311643600464,0.8345524072647095,-0.2768973410129547,-0.27096813917160034,1.097122311592102,-0.7274730801582336,0.02623876929283142,0.49739593267440796,0.49067944288253784,0.2886979579925537,-0.2283545732498169,0.29825857281684875,-2.2039847373962402,-0.03941085934638977,1.3251529932022095,-0.8826819658279419,1.0733147859573364,-0.5292026996612549,-0.6248630285263062,-0.37056973576545715,-1.6101090908050537,0.34194329380989075,-0.9227789640426636,0.5468930006027222,0.24610918760299683,0.20947352051734924,-0.670437753200531,-1.2408241033554077,-1.0127381086349487,-0.1917746663093567,-0.2504306435585022,1.0291752815246582,0.7393808960914612,-0.35354411602020264,-0.13008004426956177,-1.0386296510696411,-1.5724412202835083,-1.4568405151367188,0.25489121675491333,-1.2849290370941162,-0.5441566705703735,-0.3307846784591675,-0.6201242208480835,-0.1954955756664276,0.6555453538894653,0.04373665153980255,0.48106980323791504,0.709807813167572,0.5570172667503357,0.5702945590019226,0.36610105633735657,-0.16422833502292633,-0.16493581235408783,-0.500378429889679,0.7602754235267639,-0.5173816680908203,0.8888230919837952,-0.4631733000278473,0.4548805356025696,-0.3662451505661011,0.03179530054330826,-0.36183562874794006,0.3241140842437744,0.6257407665252686,0.13323192298412323,-2.264474391937256,-0.44524693489074707,1.0396952629089355,-0.038582943379879,0.6161949038505554,-0.44059649109840393,-0.8055843114852905,-1.6712915897369385,-0.6904499530792236,0.0194215327501297,-0.05722074583172798,-0.15422356128692627,0.3141744136810303,-0.9471150636672974,-0.3221109211444855,-0.2459489405155182,-0.024416565895080566,-0.533967912197113,-0.5752964615821838,-0.20078925788402557,-0.29919564723968506,0.6610299348831177,0.7960344552993774,0.23421600461006165,0.04248429089784622,0.2096441239118576,1.7214140892028809,-0.4340035021305084,1.3292255401611328,-0.5794172883033752
0.1313197257048834,-0.36614060401916504,0.5873943567276001,-0.12550300359725952,0.626539945602417,-0.577705442905426,0.6919872760772705,0.8296945691108704,-0.2680950164794922,-0.2645646333694458,1.0906972885131836,-0.722855806350708,0.033345237374305725,0.4824907183647156,0.4697057902812958,0.3061678111553192,-0.24448825418949127,0.3050217628479004,-2.2120201587677,-0.0351383313536644,1.3100543022155762,-0.8812034130096436,1.0827934741973877,-0.5156691670417786,-0.6157746315002441,-0.38259971141815186,-1.59109365940094,0.3289647698402405,-0.9118687510490417,0.549845814704895,0.2456374168395996,0.2134312391281128,-0.6742309331893921,-1.2504994869232178,-1.0127017498016357,-0.1841377466917038,-0.23629267513751984,1.023289442062378,0.7409853339195251,-0.3679906129837036,-0.1343492865562439,-1.0254734754562378,-1.5672553777694702,-1.4405957460403442,0.24795836210250854,-1.3036866188049316,-0.5315817594528198,-0.33080053329467773,-0.6261151432991028,-0.2024145871400833,0.6365642547607422,0.04693956300616264,0.46141400933265686,0.7068666219711304,0.5314691662788391,0.5516597628593445,0.37828806042671204,-0.1852148473262787,-0.165045365691185,-0.5050977468490601,0.7638334631919861,-0.5143048167228699,0.8692940473556519,-0.44614723324775696,0.44875526428222656,-0.36631619930267334,0.016442585736513138,-0.36517268419265747,0.30768704414367676,0.6256501078605652,0.12313199788331985,-2.235943078994751,-0.45035040378570557,1.0427403450012207,-0.015442511066794395,0.5998899340629578,-0.4360504448413849,-0.8004151582717896,-1.6633201837539673,-0.6904122829437256,0.00855855643749237,-0.06263961642980576,-0.14250248670578003,0.33024951815605164,-0.9413686394691467,-0.3226468861103058,-0.24727243185043335,-0.03322559595108032,-0.5204625725746155,-0.5843830704689026,-0.20617441833019257,-0.2839692533016205,0.6636824011802673,0.788327157497406,0.2357572764158249,0.014758419245481491,0.18847818672657013,1.705000638961792,-0.42291444540023804,1.3253991603851318,-0.5552322864532471
0.14390923983995527,-0.3651997148990631,0.5851114392280579,-0.14020729064941406,0.6168804168701172,-0.5776371359825134,0.6843190789222717,0.8246219158172607,-0.25890418887138367,-0.2578783333301544,1.0839887857437134,-0.7180346250534058,0.04076581448316574,0.46692749857902527,0.4478062689304352,0.3244088888168335,-0.2613338530063629,0.31208330392837524,-2.220409631729126,-0.030677195638418198,1.2942885160446167,-0.8796595335006714,1.092690110206604,-0.5015384554862976,-0.6062848567962646,-0.39516061544418335,-1.5712382793426514,0.3154134452342987,-0.9004768133163452,0.552929162979126,0.24514484405517578,0.21756380796432495,-0.6781915426254272,-1.2606017589569092,-1.012663722038269,-0.17616379261016846,-0.22153063118457794,1.0171436071395874,0.7426602244377136,-0.3830747604370117,-0.13880707323551178,-1.0117361545562744,-1.561840295791626,-1.423633337020874,0.24071964621543884,-1.3232715129852295,-0.5184515714645386,-0.33081722259521484,-0.6323704123497009,-0.20963862538337708,0.616744875907898,0.050283968448638916,0.44089046120643616,0.7037957310676575,0.5047932267189026,0.5322025418281555,0.39101293683052063,-0.20712757110595703,-0.1651596873998642,-0.5100253224372864,0.7675484418869019,-0.5110918283462524,0.848902702331543,-0.4283696115016937,0.4423595368862152,-0.3663903474807739,0.00041247159242630005,-0.368656724691391,0.290535032749176,0.6255555152893066,0.11258622258901596,-2.2061522006988525,-0.45567911863327026,1.045919418334961,0.008719278499484062,0.5828648805618286,-0.4313037097454071,-0.7950175404548645,-1.6549961566925049,-0.6903729438781738,-0.0027836114168167114,-0.06829775124788284,-0.13026440143585205,0.34703385829925537,-0.9353681802749634,-0.32320621609687805,-0.24865436553955078,-0.04242357611656189,-0.5063611268997192,-0.5938708186149597,-0.21179728209972382,-0.2680705785751343,0.6664522886276245,0.7802793979644775,0.23736628890037537,-0.014191001653671265,0.16637778282165527,1.6878621578216553,-0.41133612394332886,1.3214038610458374,-0.5299791097640991
0.15652160530884257,-0.36422261595726013,0.5827406644821167,-0.1554771363735199,0.6068493127822876,-0.5775662660598755,0.6763557195663452,0.8193535804748535,-0.24936017394065857,-0.25093457102775574,1.0770220756530762,-0.713028073310852,0.04847222566604614,0.4507654011249542,0.4250641465187073,0.3433518409729004,-0.2788275182247162,0.3194163739681244,-2.229121208190918,-0.026044391095638275,1.277915358543396,-0.8780560493469238,1.1029671430587769,-0.48686426877975464,-0.596429705619812,-0.40820467472076416,-1.5506186485290527,0.3013406991958618,-0.8886467814445496,0.55613112449646,0.24463337659835815,0.22185540199279785,-0.682304859161377,-1.271092414855957,-1.0126240253448486,-0.16788321733474731,-0.20620091259479523,1.010761022567749,0.7443991303443909,-0.3987390995025635,-0.14343640208244324,-0.9974701404571533,-1.5562167167663574,-1.4060180187225342,0.23320272564888,-1.34360933303833,-0.5048158764839172,-0.33083462715148926,-0.638866126537323,-0.21714018285274506,0.596162736415863,0.05375712737441063,0.41957733035087585,0.7006067037582397,0.4770909249782562,0.511996865272522,0.4042271375656128,-0.22988317906856537,-0.16527844965457916,-0.5151423215866089,0.7714062333106995,-0.5077551603317261,0.827726423740387,-0.40990811586380005,0.4357176125049591,-0.3664676547050476,-0.016234394162893295,-0.37227460741996765,0.2727231979370117,0.6254572868347168,0.1016346886754036,-2.175215244293213,-0.4612126350402832,1.049220323562622,0.033810436725616455,0.5651845932006836,-0.42637428641319275,-0.7894120812416077,-1.6463512182235718,-0.6903319358825684,-0.014561772346496582,-0.0741737112402916,-0.11755593121051788,0.36446353793144226,-0.9291368126869202,-0.32378679513931274,-0.2500893175601959,-0.05197562277317047,-0.49171704053878784,-0.6037237048149109,-0.21763651072978973,-0.25156018137931824,0.6693291068077087,0.7719219326972961,0.2390369176864624,-0.044253744184970856,0.14342696964740753,1.6700637340545654,-0.3993127942085266,1.3172544240951538,-0.5037541389465332
0.16915891919847462,-0.36321333050727844,0.580291748046875,-0.17125153541564941,0.5964863896369934,-0.5774934887886047,0.668129026889801,0.8139110207557678,-0.2395007610321045,-0.24376130104064941,1.0698251724243164,-0.7078558206558228,0.056433651596307755,0.43406930565834045,0.4015706479549408,0.3629206717014313,-0.2968987226486206,0.32699155807495117,-2.2381200790405273,-0.02125857025384903,1.2610008716583252,-0.8763995170593262,1.1135833263397217,-0.47170519828796387,-0.5862487554550171,-0.4216795563697815,-1.5293173789978027,0.2868031859397888,-0.8764259815216064,0.5594388246536255,0.24410495162010193,0.22628898918628693,-0.6865538954734802,-1.28192937374115,-1.0125831365585327,-0.1593291163444519,-0.19036467373371124,1.0041673183441162,0.7461952567100525,-0.4149208664894104,-0.14821882545948029,-0.9827324151992798,-1.5504064559936523,-1.3878202438354492,0.2254374623298645,-1.3646186590194702,-0.4907296597957611,-0.3308526873588562,-0.6455764174461365,-0.2248893678188324,0.5749001502990723,0.0573451854288578,0.3975599408149719,0.6973125338554382,0.4484732449054718,0.49112382531166077,0.4178779423236847,-0.2533903419971466,-0.16540095210075378,-0.5204282999038696,0.7753913402557373,-0.5043078064918518,0.8058504462242126,-0.39083659648895264,0.42885640263557434,-0.36654728651046753,-0.033430714160203934,-0.3760116696357727,0.25432297587394714,0.6253558397293091,0.09032133966684341,-2.143256187438965,-0.4669290781021118,1.0526299476623535,0.05973048508167267,0.5469199419021606,-0.421282023191452,-0.7836209535598755,-1.6374201774597168,-0.6902896761894226,-0.026728898286819458,-0.080243781208992,-0.10442788153886795,0.38246867060661316,-0.9226992130279541,-0.32438623905181885,-0.2515718936920166,-0.06184326112270355,-0.4765892028808594,-0.6139020919799805,-0.22366861999034882,-0.23450428247451782,0.6723014712333679,0.7632879614830017,0.2407623678445816,-0.07530949264764786,0.11971776187419891,1.651677131652832,-0.3868923783302307,1.3129677772521973,-0.47666221857070923
0.1818233070253864,-0.3621760904788971,0.5777747631072998,-0.1874648630619049,0.5858350992202759,-0.5774190425872803,0.6596733331680298,0.8083164691925049,-0.229367196559906,-0.2363882064819336,1.0624279975891113,-0.7025398015975952,0.0646170973777771,0.4169083833694458,0.3774231970310211,0.383034348487854,-0.31547293066978455,0.3347774147987366,-2.247368812561035,-0.01633945107460022,1.243614912033081,-0.8746967911720276,1.1244949102401733,-0.456124484539032,-0.5757842063903809,-0.43552953004837036,-1.5074228048324585,0.2718609571456909,-0.8638650178909302,0.5628387928009033,0.2435619831085205,0.23084606230258942,-0.6909215450286865,-1.2930679321289062,-1.0125410556793213,-0.15053704380989075,-0.17408789694309235,0.9973899126052856,0.7480409741401672,-0.4315530061721802,-0.15313442051410675,-0.9675842523574829,-1.544434666633606,-1.3691155910491943,0.2174564003944397,-1.3862122297286987,-0.47625109553337097,-0.33087149262428284,-0.6524732708930969,-0.23285382986068726,0.5530454516410828,0.0610332116484642,0.3749296963214874,0.6939266920089722,0.4190589487552643,0.4696699380874634,0.4319085478782654,-0.2775517404079437,-0.16552695631980896,-0.5258614420890808,0.7794872522354126,-0.5007644891738892,0.7833652496337891,-0.371234267950058,0.4218041002750397,-0.366629421710968,-0.051105696707963943,-0.3798525333404541,0.2354106307029724,0.6252516508102417,0.07869300991296768,-2.1104073524475098,-0.4728044271469116,1.0561339855194092,0.08637187629938126,0.5281466245651245,-0.4160480797290802,-0.7776684761047363,-1.6282399892807007,-0.6902462244033813,-0.039234258234500885,-0.0864829495549202,-0.09093484282493591,0.40097466111183167,-0.9160823225975037,-0.32500210404396057,-0.2530955672264099,-0.07198573648929596,-0.461040198802948,-0.6243639588356018,-0.22986860573291779,-0.2169734686613083,0.675356924533844,0.7544137239456177,0.24253563582897186,-0.10722926259040833,0.09534844756126404,1.6327784061431885,-0.374126672744751,1.3085615634918213,-0.4488157629966736
0.19451692539224394,-0.3611150085926056,0.575200080871582,-0.20404919981956482,0.5749399662017822,-0.5773428082466125,0.6510239839553833,0.8025935888290405,-0.2190018594264984,-0.2288462221622467,1.0548614263534546,-0.697101891040802,0.07298789918422699,0.3993546664714813,0.3527231216430664,0.40360820293426514,-0.334472119808197,0.34274137020111084,-2.256828784942627,-0.01130780577659607,1.2258307933807373,-0.8729549646377563,1.1356558799743652,-0.4401871860027313,-0.5650800466537476,-0.4496963620185852,-1.4850269556045532,0.2565768361091614,-0.851016640663147,0.5663164854049683,0.24300649762153625,0.23550739884376526,-0.6953890323638916,-1.304461121559143,-1.0124977827072144,-0.14154383540153503,-0.15743868052959442,0.9904570579528809,0.7499287724494934,-0.44856566190719604,-0.15816250443458557,-0.9520893096923828,-1.5383256673812866,-1.3499826192855835,0.20929276943206787,-1.4082995653152466,-0.4614410400390625,-0.33089059591293335,-0.6595278382301331,-0.24100038409233093,0.5306904315948486,0.06480564922094345,0.3517816364765167,0.6904634237289429,0.3889714479446411,0.4477250874042511,0.4462601840496063,-0.3022659420967102,-0.16565576195716858,-0.5314187407493591,0.7836768627166748,-0.49713999032974243,0.7603652477264404,-0.35118332505226135,0.4145902991294861,-0.3667134642601013,-0.06918506324291229,-0.38378119468688965,0.21606558561325073,0.6251451373100281,0.06679866462945938,-2.0768065452575684,-0.47881412506103516,1.059718132019043,0.11362285166978836,0.5089435577392578,-0.41069427132606506,-0.7715795636177063,-1.618849277496338,-0.6902016997337341,-0.05202566832304001,-0.09286490827798843,-0.07713312655687332,0.4199039340019226,-0.9093139171600342,-0.32563191652297974,-0.2546541392803192,-0.08236035704612732,-0.44513535499572754,-0.6350650787353516,-0.23621056973934174,-0.19904157519340515,0.6784824728965759,0.7453361749649048,0.24434931576251984,-0.13987934589385986,0.07042142003774643,1.6134469509124756,-0.36106884479522705,1.3040544986724854,-0.42033201456069946
0.20724196473909628,-0.36003467440605164,0.5725785493850708,-0.22093600034713745,0.5638459920883179,-0.5772653818130493,0.6422167420387268,0.7967661619186401,-0.20844750106334686,-0.22116664052009583,1.0471566915512085,-0.6915649175643921,0.0815117210149765,0.38148069381713867,0.32757243514060974,0.42455750703811646,-0.35381779074668884,0.35085052251815796,-2.266461133956909,-0.006184346973896027,1.2077218294143677,-0.8711813688278198,1.1470203399658203,-0.42395928502082825,-0.5541806221008301,-0.46412160992622375,-1.4622222185134888,0.24101388454437256,-0.8379338979721069,0.5698578357696533,0.24244093894958496,0.24025389552116394,-0.6999381184577942,-1.3160619735717773,-1.0124537944793701,-0.13238662481307983,-0.14048579335212708,0.9833978414535522,0.7518508434295654,-0.4658886790275574,-0.1632823944091797,-0.9363116025924683,-1.5321052074432373,-1.3305004835128784,0.2009803056716919,-1.430789589881897,-0.44636067748069763,-0.33091023564338684,-0.6667109727859497,-0.24929535388946533,0.5079273581504822,0.06864697486162186,0.3282112181186676,0.6869369745254517,0.3583349883556366,0.42537999153137207,0.460873544216156,-0.32743093371391296,-0.16578693687915802,-0.5370773673057556,0.7879427671432495,-0.49344921112060547,0.7369455695152283,-0.33076658844947815,0.40724489092826843,-0.366798996925354,-0.08759415149688721,-0.3877813220024109,0.19636763632297516,0.6250366568565369,0.054687224328517914,-2.042593240737915,-0.48493343591690063,1.0633676052093506,0.14137090742588043,0.4893900454044342,-0.40524283051490784,-0.7653794288635254,-1.6092870235443115,-0.6901562809944153,-0.06505026668310165,-0.09936335682868958,-0.06307989358901978,0.43917834758758545,-0.9024218916893005,-0.3262730538845062,-0.2562411427497864,-0.0929243415594101,-0.4289402961730957,-0.6459615230560303,-0.24266810715198517,-0.18078234791755676,0.6816652417182922,0.7360929846763611,0.24619588255882263,-0.17312484979629517,0.04503950849175453,1.5937623977661133,-0.34777307510375977,1.2994650602340698,-0.3913283348083496
0.22000065219894074,-0.3589392900466919,0.569920539855957,-0.2380569875240326,0.5525980591773987,-0.5771870017051697,0.6332873106002808,0.79085773229599,-0.19774684309959412,-0.21338039636611938,1.0393452644348145,-0.6859509944915771,0.09015381336212158,0.3633587062358856,0.3020728826522827,0.445797324180603,-0.3734318017959595,0.3590720295906067,-2.276226758956909,-0.0009898319840431213,1.1893614530563354,-0.8693830370903015,1.1585421562194824,-0.4075063169002533,-0.5431298017501831,-0.47874680161476135,-1.439100980758667,0.22523513436317444,-0.8246696591377258,0.5734480619430542,0.24186745285987854,0.24506622552871704,-0.7045503258705139,-1.3278237581253052,-1.0124090909957886,-0.12310246378183365,-0.12329785525798798,0.9762403964996338,0.7537993788719177,-0.48345184326171875,-0.1684732437133789,-0.9203149080276489,-1.5257982015609741,-1.3107478618621826,0.19255265593528748,-1.453591227531433,-0.43107107281684875,-0.33093005418777466,-0.6739935874938965,-0.2577052116394043,0.4848484396934509,0.07254159450531006,0.30431392788887024,0.6833616495132446,0.32727357745170593,0.4027250111103058,0.4756895899772644,-0.35294482111930847,-0.16591985523700714,-0.542814314365387,0.7922678589820862,-0.4897071123123169,0.7132009267807007,-0.31006675958633423,0.39979755878448486,-0.36688584089279175,-0.10625845193862915,-0.39183688163757324,0.17639656364917755,0.624926745891571,0.04240787774324417,-2.0079047679901123,-0.4911375641822815,1.0670673847198486,0.16950373351573944,0.4695652425289154,-0.39971572160720825,-0.7590932250022888,-1.599591851234436,-0.6901101469993591,-0.07825534045696259,-0.1059519425034523,-0.04883183166384697,0.4587199091911316,-0.8954342007637024,-0.3269229531288147,-0.25785011053085327,-0.10363487899303436,-0.4125206470489502,-0.6570090651512146,-0.24921531975269318,-0.16226999461650848,0.6848923563957214,0.726721465587616,0.2480679303407669,-0.20683132112026215,0.019305605441331863,1.5738048553466797,-0.3342929780483246,1.294811725616455,-0.3619222044944763
0.23279525456780306,-0.35783329606056213,0.5672366619110107,-0.2553461194038391,0.5412396788597107,-0.5771080255508423,0.6242701411247253,0.7848911285400391,-0.18694107234477997,-0.2055177092552185,1.0314569473266602,-0.6802819967269897,0.09888102859258652,0.3450588285923004,0.2763229012489319,0.467245876789093,-0.3932381868362427,0.3673742711544037,-2.286088228225708,0.004255719482898712,1.1708205938339233,-0.8675670027732849,1.1701771020889282,-0.3908918499946594,-0.5319703817367554,-0.4935157299041748,-1.415752649307251,0.2093014121055603,-0.8112753629684448,0.5770736932754517,0.24128848314285278,0.2499259114265442,-0.7092079520225525,-1.3397009372711182,-1.0123640298843384,-0.1137271448969841,-0.10594111680984497,0.9690126180648804,0.7557669281959534,-0.5011875629425049,-0.17371520400047302,-0.9041609764099121,-1.519429326057434,-1.2908011674880981,0.18404227495193481,-1.4766167402267456,-0.4156312942504883,-0.3309502601623535,-0.6813479065895081,-0.2661975920200348,0.46154266595840454,0.07647457718849182,0.2801818251609802,0.6797513365745544,0.2959071099758148,0.37984761595726013,0.49065107107162476,-0.37870925664901733,-0.1660541296005249,-0.5486077666282654,0.7966353297233582,-0.48592817783355713,0.689223051071167,-0.2891635298728943,0.39227721095085144,-0.36697351932525635,-0.12510596215724945,-0.395932137966156,0.15622934699058533,0.6248157024383545,0.030007852241396904,-1.9728760719299316,-0.4974026679992676,1.070803165435791,0.19791282713413239,0.44954559206962585,-0.39413437247276306,-0.7527450919151306,-1.5898011922836304,-0.6900637149810791,-0.09159006178379059,-0.11260528117418289,-0.03444407507777214,0.47845327854156494,-0.8883777856826782,-0.327579140663147,-0.2594749331474304,-0.11445064842700958,-0.39593976736068726,-0.6681652069091797,-0.25582677125930786,-0.14357569813728333,0.6881514191627502,0.7172579169273376,0.24995826184749603,-0.2408687025308609,-0.006681207567453384,1.5536510944366455,-0.3206806778907776,1.290112853050232,-0.33222711086273193
0.24562808140024106,-0.3567204475402832,0.5645363330841064,-0.2727400064468384,0.5298123955726624,-0.5770285129547119,0.6151981949806213,0.7788882851600647,-0.17606991529464722,-0.19760724902153015,1.0235209465026855,-0.6745784878730774,0.10766112804412842,0.32664787769317627,0.2504168450832367,0.4888243079185486,-0.4131647050380707,0.37572675943374634,-2.296008825302124,0.009533040225505829,1.1521670818328857,-0.8657400012016296,1.181882381439209,-0.37417662143707275,-0.5207432508468628,-0.508374035358429,-1.392262578010559,0.1932711899280548,-0.7977997064590454,0.5807212591171265,0.24070584774017334,0.2548150420188904,-0.7138936519622803,-1.3516498804092407,-1.01231849193573,-0.1042950451374054,-0.08847920596599579,0.9617409706115723,0.7577463388442993,-0.5190306305885315,-0.17898890376091003,-0.8879090547561646,-1.513021469116211,-1.27073335647583,0.17548033595085144,-1.4997814893722534,-0.4000977873802185,-0.3309704661369324,-0.6887465715408325,-0.2747412919998169,0.4380955696105957,0.08043136447668076,0.25590360164642334,0.6761190891265869,0.26435044407844543,0.35683152079582214,0.5057032704353333,-0.40462976694107056,-0.16618910431861877,-0.5544360876083374,0.8010292053222656,-0.48212623596191406,0.6650996804237366,-0.26813367009162903,0.3847111165523529,-0.3670617341995239,-0.1440676599740982,-0.40005213022232056,0.13593994081020355,0.624704122543335,0.017532719299197197,-1.9376344680786133,-0.503705620765686,1.0745618343353271,0.22649408876895905,0.42940452694892883,-0.3885191082954407,-0.7463584542274475,-1.5799509286880493,-0.6900168657302856,-0.10500547289848328,-0.11929894238710403,-0.019969109445810318,0.4983060956001282,-0.8812785148620605,-0.32823917269706726,-0.2611095905303955,-0.12533196806907654,-0.37925833463668823,-0.6793889403343201,-0.2624782919883728,-0.12476819008588791,0.6914302706718445,0.7077367305755615,0.2518599331378937,-0.2751123309135437,-0.03282551094889641,1.5333750247955322,-0.3069857954978943,1.285385251045227,-0.3023519515991211
0.2585014882419512,-0.355604887008667,0.5618292093276978,-0.29017943143844604,0.518355131149292,-0.5769490003585815,0.6061025261878967,0.7728697061538696,-0.16517028212547302,-0.18967613577842712,1.0155640840530396,-0.668860137462616,0.11646438390016556,0.30818888545036316,0.22444307804107666,0.5104592442512512,-0.43314307928085327,0.3841010630130768,-2.305955648422241,0.014824174344539642,1.1334648132324219,-0.8639081120491028,1.1936182975769043,-0.3574177324771881,-0.5094866752624512,-0.5232712030410767,-1.3687111139297485,0.17719906568527222,-0.7842890024185181,0.5843784809112549,0.2401217818260193,0.25971704721450806,-0.7185916900634766,-1.3636302947998047,-1.0122729539871216,-0.09483828395605087,-0.07097162306308746,0.954450249671936,0.7597308158874512,-0.536920428276062,-0.18427644670009613,-0.8716146945953369,-1.5065968036651611,-1.2506130933761597,0.1668960452079773,-1.5230069160461426,-0.38452374935150146,-0.33099085092544556,-0.6961646676063538,-0.2833073139190674,0.414587140083313,0.08439859002828598,0.2315617799758911,0.6724774241447449,0.2327113151550293,0.33375540375709534,0.5207947492599487,-0.4306179881095886,-0.1663244366645813,-0.5602797865867615,0.8054345846176147,-0.47831428050994873,0.6409133672714233,-0.24704885482788086,0.37712541222572327,-0.36715012788772583,-0.16307875514030457,-0.4041828513145447,0.11559750139713287,0.6245921850204468,0.005024956539273262,-1.9023011922836304,-0.5100252032279968,1.0783300399780273,0.25515004992485046,0.409210741519928,-0.3828892409801483,-0.739954948425293,-1.5700749158859253,-0.6899699568748474,-0.11845593899488449,-0.12601010501384735,-0.0054564401507377625,0.518210768699646,-0.8741605877876282,-0.32890090346336365,-0.2627486288547516,-0.13624173402786255,-0.3625333309173584,-0.6906419396400452,-0.26914721727371216,-0.10591146349906921,0.6947178840637207,0.6981907486915588,0.2537665069103241,-0.3094453811645508,-0.0590381883084774,1.5130460262298584,-0.2932552695274353,1.2806453704833984,-0.27239853143692017
0.2714178800120203,-0.35448983311653137,0.5591233968734741,-0.3076094388961792,0.5069040656089783,-0.5768694877624512,0.5970116853713989,0.7668542861938477,-0.1542765498161316,-0.18174925446510315,1.007611632347107,-0.6631447672843933,0.12526294589042664,0.28973978757858276,0.19848328828811646,0.5320824980735779,-0.4531107544898987,0.3924708366394043,-2.31589674949646,0.020112425088882446,1.1147723197937012,-0.8620772361755371,1.2053476572036743,-0.3406679034233093,-0.49823620915412903,-0.5381603240966797,-1.3451721668243408,0.16113558411598206,-0.7707854509353638,0.5880335569381714,0.23953795433044434,0.2646164298057556,-0.7232871651649475,-1.3756039142608643,-1.0122274160385132,-0.08538665622472763,-0.05347353219985962,0.947163462638855,0.7617141604423523,-0.5548005104064941,-0.1895611435174942,-0.8553289175033569,-1.5001755952835083,-1.2305034399032593,0.15831643342971802,-1.5462195873260498,-0.368958055973053,-0.33101120591163635,-0.7035786509513855,-0.2918685972690582,0.3910912275314331,0.0883636549115181,0.20723313093185425,0.6688377261161804,0.20108923316001892,0.3106916844844818,0.53587806224823,-0.4565922021865845,-0.16645964980125427,-0.5661202073097229,0.8098375797271729,-0.474504292011261,0.6167399287223816,-0.22597536444664001,0.3695437014102936,-0.36723852157592773,-0.18207958340644836,-0.40831124782562256,0.09526606649160385,0.6244803071022034,-0.007476048544049263,-1.8669867515563965,-0.5163412690162659,1.0820960998535156,0.2837904691696167,0.38902780413627625,-0.3772623538970947,-0.7335549592971802,-1.5602039098739624,-0.6899230480194092,-0.13189907371997833,-0.13271766901016235,0.00904834270477295,0.5381045937538147,-0.8670464754104614,-0.3295621871948242,-0.26438671350479126,-0.14714565873146057,-0.34581732749938965,-0.701888918876648,-0.2758125066757202,-0.08706492185592651,0.6980037093162537,0.6886497735977173,0.2556719481945038,-0.34375983476638794,-0.0852368026971817,1.4927277565002441,-0.27953213453292847,1.2759078741073608,-0.2424611747264862
